Product ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days)
1918,387,9,0,127,3/30/2024,1970,7
3622,845,12,0,140,8/11/2024,1255,9
7021,756,18,0,11,10/7/2024,4126,10
1497,770,18,0,117,2/23/2024,2523,10
6524,670,24,0,53,11/19/2024,1980,14
4192,946,16,0,115,4/16/2024,4085,5
7669,897,16,0,69,3/20/2024,4777,14
6459,182,12,0,61,4/20/2024,2738,1
8371,854,18,0,179,6/15/2024,1855,13
3904,723,24,0,113,11/21/2024,1163,12
6299,41,2,3,70,1/20/2024,3856,4
3547,556,4,0,88,11/9/2024,3255,14
6854,768,22,0,29,4/21/2024,1269,13
7372,360,23,0,20,12/11/2024,3193,6
5400,673,13,0,32,12/27/2024,3343,2
1454,456,4,0,166,1/6/2024,4744,2
7840,571,28,0,171,5/6/2024,3571,6
7910,773,7,0,149,2/20/2024,1007,11
8857,620,22,0,65,2/11/2024,1266,2
6779,345,24,0,198,11/10/2024,3223,4
2305,484,21,0,90,11/7/2024,4413,10
8838,326,15,0,131,1/28/2024,4477,2
8241,46,6,0,172,9/26/2024,1863,4
2275,439,21,0,47,10/13/2024,2491,14
7525,842,14,0,45,9/25/2024,3926,3
3017,14,28,20,83,5/3/2024,3366,1
1048,778,15,0,50,6/30/2024,1299,8
3113,492,23,0,84,11/21/2024,4586,4
5112,377,11,0,27,9/16/2024,3347,5
6809,608,16,0,81,5/21/2024,3676,6
6523,473,13,0,159,9/1/2024,4833,2
8946,779,29,0,145,4/9/2024,4779,5
9214,828,16,0,56,2/25/2024,1497,6
3066,778,17,0,110,6/4/2024,1561,1
3991,646,17,0,97,2/16/2024,2507,1
9879,730,13,0,106,8/1/2024,2706,3
7117,99,8,2,27,9/24/2024,4847,1
9788,481,14,0,149,3/31/2024,4282,11
1187,617,12,0,103,7/30/2024,3117,4
6765,214,21,0,88,3/23/2024,4077,3
2827,741,2,0,155,5/18/2024,1217,9
1654,486,16,0,22,7/13/2024,3234,11
9856,491,4,0,48,8/23/2024,1288,1
5343,384,1,0,121,3/19/2024,1334,6
3234,582,29,0,112,12/3/2024,3951,7
9254,627,17,0,166,3/28/2024,3325,7
3289,644,26,0,122,12/14/2024,4340,11
5339,998,23,0,102,7/18/2024,4371,13
9584,199,12,0,11,4/15/2024,2584,14
9777,560,28,0,198,10/24/2024,4987,10
9765,290,5,0,187,10/25/2024,2551,9
9741,427,26,0,197,3/17/2024,3453,4
1316,969,4,0,82,1/26/2024,1769,4
1560,438,8,0,17,8/10/2024,3497,13
4091,848,5,0,116,9/17/2024,1124,3
3455,662,15,0,81,4/13/2024,2788,11
1836,749,17,0,24,11/8/2024,2641,12
3982,923,21,0,175,3/26/2024,3721,1
3014,792,17,0,169,3/28/2024,2467,7
7092,498,5,0,29,11/20/2024,4122,2
9074,320,7,0,177,10/5/2024,1468,14
2000,170,16,0,166,5/11/2024,1031,3
6165,193,24,1,37,5/5/2024,1663,6
7980,652,28,0,143,4/9/2024,1147,6
2570,512,13,0,11,11/12/2024,2730,11
5154,685,22,0,132,2/2/2024,4815,2
2055,962,7,0,138,8/2/2024,3573,6
8499,560,6,0,157,8/10/2024,2702,1
9767,241,29,0,113,1/31/2024,4650,14
9110,712,8,0,192,1/12/2024,4044,11
7836,373,3,0,124,7/3/2024,2682,6
9505,15,13,9,114,3/24/2024,3713,8
5464,729,10,0,187,2/20/2024,2457,3
7131,624,28,0,14,2/8/2024,2372,4
9544,206,13,0,67,9/22/2024,4461,6
7545,56,26,10,120,1/21/2024,2421,8
1703,208,18,0,124,8/21/2024,4398,7
5497,17,19,9,192,5/19/2024,4211,14
3540,570,9,0,127,2/16/2024,3352,12
1348,52,21,6,186,3/8/2024,4939,8
9380,897,4,0,82,11/1/2024,3670,9
2240,71,25,10,92,1/15/2024,1192,11
9832,908,29,0,60,1/27/2024,4148,8
9244,96,24,2,178,3/20/2024,3828,10
5836,617,1,0,143,8/14/2024,3812,11
6232,612,10,0,130,7/23/2024,2938,9
2156,847,18,0,133,6/9/2024,1581,12
4882,32,23,15,18,3/25/2024,3322,13
4107,832,23,0,45,10/23/2024,4154,13
3699,792,27,0,163,3/5/2024,4106,11
7559,721,4,0,110,10/21/2024,3537,2
7902,61,12,6,78,8/19/2024,4963,9
1383,200,28,0,153,4/7/2024,3337,6
3927,906,5,0,62,4/22/2024,4070,5
5131,22,12,12,19,3/3/2024,2376,5
2827,205,21,0,39,9/6/2024,4961,10
2842,185,26,0,165,3/7/2024,1225,3
2325,478,13,0,49,4/11/2024,3141,8
5754,533,21,0,53,4/20/2024,1813,6
7642,771,12,0,23,8/6/2024,2995,9
4953,160,24,4,19,5/12/2024,1038,14
6379,348,1,0,191,11/1/2024,1732,4
1177,296,5,0,31,9/23/2024,2331,2
2541,117,10,0,193,9/17/2024,3501,5
9841,613,8,0,78,11/22/2024,4481,6
9534,936,15,0,138,12/6/2024,2448,3
4810,205,21,0,136,8/27/2024,2782,9
5847,372,28,0,26,8/22/2024,3436,3
3383,294,5,0,141,5/30/2024,4055,2
3409,923,8,0,121,10/21/2024,4884,5
7855,534,4,0,197,9/23/2024,1797,3
7523,905,15,0,42,6/17/2024,3657,8
6085,515,16,0,38,3/6/2024,3868,3
6096,946,11,0,168,5/29/2024,4373,2
9124,693,6,0,159,6/4/2024,3294,5
8573,216,21,0,17,5/7/2024,2020,7
4498,387,20,0,108,1/20/2024,2555,6
3059,571,15,0,102,10/22/2024,2187,2
4592,498,20,0,102,8/30/2024,1955,6
3465,397,17,0,172,5/8/2024,2186,14
3315,406,16,0,110,5/19/2024,3933,7
3425,786,16,0,107,2/23/2024,1688,8
9238,149,2,0,29,6/6/2024,2935,1
7393,347,16,0,194,7/18/2024,1324,10
4228,974,27,0,80,12/1/2024,2741,4
5350,23,14,6,157,7/29/2024,1813,4
2926,350,18,0,35,1/7/2024,2582,4
9665,46,20,10,112,7/23/2024,2981,11
7917,148,2,0,110,10/27/2024,2464,5
6949,325,2,0,35,6/23/2024,2922,6
8828,632,28,0,190,6/1/2024,3705,10
8488,931,9,0,142,1/30/2024,3456,8
1381,570,4,0,116,10/27/2024,2567,5
7562,73,27,9,106,9/15/2024,4880,5
8814,527,23,0,141,7/13/2024,3952,6
6708,32,26,13,113,12/24/2024,4576,7
6682,645,24,0,79,5/17/2024,2442,6
8496,638,5,0,168,7/17/2024,1104,7
8461,549,8,0,177,8/4/2024,4290,14
8747,327,18,0,197,3/15/2024,1829,11
9188,1,2,2,141,1/22/2024,3530,3
9979,601,8,0,118,6/29/2024,3537,9
3747,130,16,0,136,2/7/2024,2907,5
8663,783,26,0,98,11/16/2024,2165,8
8032,975,2,0,123,1/19/2024,1335,3
3045,137,23,6,34,7/17/2024,1548,14
8984,378,2,0,36,7/2/2024,2527,7
2228,750,10,0,188,3/6/2024,2136,10
3358,389,21,0,89,7/8/2024,4420,3
3418,333,21,0,132,10/13/2024,1945,1
4813,15,25,19,26,10/5/2024,3178,9
2556,218,24,0,52,10/6/2024,2445,10
7109,119,24,1,140,7/29/2024,3417,8
1802,578,8,0,92,7/23/2024,2112,4
2380,41,8,0,176,2/23/2024,1143,6
1054,668,8,0,38,3/19/2024,1074,12
4632,874,16,0,34,8/15/2024,4315,8
2902,792,10,0,192,7/21/2024,3693,12
3815,113,25,2,176,10/23/2024,1242,13
3846,324,21,0,57,6/19/2024,3574,14
7256,733,18,0,97,8/22/2024,3625,9
1930,868,29,0,115,1/7/2024,3965,8
1365,425,12,0,170,11/27/2024,2967,4
4040,441,24,0,185,2/28/2024,3741,3
8323,89,23,8,81,10/6/2024,3576,11
6555,550,2,0,121,7/19/2024,1378,3
2883,674,15,0,143,4/14/2024,4738,11
4722,293,3,0,74,12/2/2024,2170,3
5310,993,4,0,10,9/10/2024,1444,13
7674,156,21,3,30,3/25/2024,1616,6
7433,132,19,0,182,10/1/2024,3736,3
4496,141,5,0,103,1/28/2024,4913,13
4619,301,21,0,145,11/9/2024,1349,5
6474,974,8,0,178,1/5/2024,3651,7
4379,535,5,0,92,7/31/2024,1344,11
8214,750,22,0,160,1/29/2024,1009,14
1705,673,6,0,87,6/8/2024,4212,6
2733,630,6,0,157,3/3/2024,1317,1
9117,627,22,0,96,10/29/2024,3319,12
3814,970,12,0,76,8/15/2024,3734,10
4258,371,21,0,75,6/7/2024,2478,1
8389,66,8,5,50,3/29/2024,2999,9
7873,700,20,0,130,6/30/2024,3370,12
9373,111,29,3,197,1/27/2024,4487,12
2234,742,28,0,175,6/30/2024,4869,12
7227,669,9,0,63,11/10/2024,3741,12
3206,953,3,0,89,8/10/2024,1963,10
4994,921,9,0,75,4/13/2024,1432,7
3605,298,5,0,23,12/29/2024,2503,3
1336,491,26,0,71,5/8/2024,1608,3
6904,823,7,0,27,4/27/2024,4897,4
4588,940,27,0,134,10/4/2024,1865,14
4058,459,11,0,140,11/27/2024,4231,7
8728,53,22,8,121,5/3/2024,1164,6
2177,495,19,0,191,12/14/2024,2318,12
5974,971,10,0,145,7/1/2024,3014,1
8755,433,11,0,10,2/26/2024,3541,10
7833,189,20,0,96,9/2/2024,3337,2
1903,573,21,0,59,6/29/2024,3573,14
6238,702,14,0,110,12/12/2024,2400,5
9788,891,22,0,86,3/4/2024,1190,6
5684,583,17,0,17,9/12/2024,2170,7
8000,419,16,0,31,8/29/2024,4110,2
9393,929,6,0,156,9/6/2024,3665,13
7101,942,8,0,178,10/11/2024,3079,7
5924,736,23,0,154,8/12/2024,2271,2
5960,359,23,0,122,2/25/2024,1526,8
9128,941,8,0,84,8/30/2024,4637,3
7760,869,18,0,130,3/28/2024,1474,5
3905,710,25,0,186,12/30/2024,2252,2
1701,244,1,0,55,2/18/2024,4700,7
5306,689,19,0,199,12/2/2024,2764,1
9417,328,6,0,111,3/28/2024,4300,2
9946,913,22,0,157,5/31/2024,4452,13
6988,540,3,0,99,1/3/2024,2260,13
2329,184,8,0,67,10/17/2024,3671,4
9646,632,19,0,156,12/20/2024,3032,2
9385,594,21,0,57,9/28/2024,3587,2
7401,21,25,13,147,2/28/2024,4808,4
8355,37,4,3,93,6/18/2024,4153,2
6523,504,23,0,170,11/4/2024,2454,3
8886,852,15,0,19,6/18/2024,1517,5
4995,352,8,0,84,10/21/2024,3948,7
6217,288,24,0,106,10/1/2024,4424,3
6138,438,28,0,88,12/16/2024,1797,7
3900,211,26,0,153,1/22/2024,2554,2
6910,292,10,0,120,8/27/2024,4029,10
5833,842,8,0,63,5/15/2024,4381,6
3879,517,28,0,41,3/11/2024,3632,13
5911,880,15,0,57,7/25/2024,1487,4
7183,373,14,0,69,3/30/2024,1537,5
5109,732,9,0,143,1/28/2024,2356,11
8894,471,23,0,15,12/25/2024,4339,13
2958,640,21,0,28,3/26/2024,2814,7
4063,992,18,0,104,3/15/2024,4600,10
9867,154,1,0,80,5/21/2024,2312,3
8939,241,11,0,193,11/9/2024,1675,1
6084,820,2,0,137,7/1/2024,1616,4
9215,771,27,0,77,4/15/2024,1262,6
9220,754,23,0,188,1/28/2024,4406,10
7178,324,27,0,115,8/2/2024,4169,2
6240,335,20,0,79,5/10/2024,1160,1
9062,94,25,4,158,7/10/2024,1799,6
9752,561,12,0,182,2/17/2024,2206,8
6820,240,26,0,152,4/4/2024,4781,1
9727,749,13,0,199,6/4/2024,1258,8
4164,85,5,4,25,11/4/2024,2401,2
4301,532,28,0,75,12/5/2024,1662,6
5328,947,11,0,175,1/26/2024,2235,3
7196,612,14,0,144,1/7/2024,3997,8
1550,966,4,0,115,4/13/2024,3078,5
1715,913,28,0,38,8/2/2024,1857,5
4872,490,6,0,124,7/27/2024,1763,11
6261,683,27,0,55,5/12/2024,1030,7
3843,74,6,1,69,7/25/2024,1098,10
9054,16,2,7,30,8/31/2024,3936,12
9889,732,4,0,33,7/28/2024,3454,10
8348,110,19,0,167,5/19/2024,2816,5
8332,152,9,0,96,12/27/2024,2233,2
7950,646,13,0,174,6/13/2024,2825,8
3244,495,28,0,160,8/5/2024,2634,11
5475,560,7,0,69,2/16/2024,3500,10
4463,754,6,0,50,8/21/2024,2418,11
6980,380,6,0,94,11/4/2024,3972,13
6675,275,1,0,135,10/8/2024,1711,11
1669,407,4,0,36,10/29/2024,2145,1
7030,173,2,0,51,11/5/2024,2526,14
3170,105,23,3,131,10/20/2024,1152,12
1723,795,1,0,151,6/26/2024,4272,12
7594,607,12,0,112,8/5/2024,4350,4
9022,825,27,0,189,3/2/2024,4849,2
7354,462,15,0,33,12/13/2024,4379,12
7663,53,7,1,139,3/10/2024,2281,7
4869,283,27,0,58,10/26/2024,2633,2
2467,168,17,0,173,11/3/2024,2474,5
2051,611,14,0,165,7/11/2024,4293,11
5607,976,1,0,90,3/25/2024,3567,12
9753,781,13,0,44,4/13/2024,3628,12
8788,772,24,0,177,9/15/2024,1142,13
3165,485,29,0,46,8/11/2024,1201,14
9045,845,6,0,184,12/21/2024,1104,12
1883,846,13,0,105,6/14/2024,2500,3
5801,717,27,0,57,6/3/2024,2560,10
9788,854,14,0,133,2/16/2024,2830,4
2373,886,22,0,195,3/27/2024,2150,3
9379,207,29,0,176,8/2/2024,1896,2
7058,914,22,0,75,12/17/2024,2036,5
5430,22,19,16,55,3/4/2024,3617,3
9476,686,5,0,64,3/8/2024,4137,10
3605,654,3,0,129,3/24/2024,1425,1
1004,998,3,0,193,5/5/2024,4460,8
2449,256,3,0,92,5/29/2024,4584,5
8037,805,9,0,168,11/16/2024,4289,7
7961,789,10,0,44,1/10/2024,4030,13
5595,340,28,0,167,12/21/2024,2432,14
8114,97,10,3,14,7/30/2024,4828,11
8451,41,22,14,41,3/6/2024,2832,6
1743,156,17,0,140,4/28/2024,2753,8
1965,337,4,0,27,2/29/2024,1406,6
1726,351,28,0,90,9/5/2024,3852,6
5014,19,12,9,108,6/10/2024,4012,2
8263,561,7,0,81,3/2/2024,1544,6
1293,967,7,0,173,11/16/2024,1664,3
6875,21,7,1,175,4/18/2024,3870,11
1947,441,25,0,121,11/20/2024,3868,5
5861,354,17,0,93,12/16/2024,4579,10
5880,805,3,0,155,8/5/2024,3317,11
4872,442,16,0,62,6/6/2024,1224,13
6953,71,9,0,187,2/14/2024,1447,7
7715,162,1,0,10,1/31/2024,3849,3
1906,184,11,0,54,4/26/2024,3525,12
9383,97,10,2,45,2/7/2024,4659,4
7473,356,16,0,197,4/19/2024,2755,2
7084,767,23,0,198,10/8/2024,4969,4
9275,833,8,0,76,7/19/2024,2386,9
6196,404,8,0,110,6/1/2024,2992,12
2584,815,22,0,43,2/16/2024,2758,4
3290,948,20,0,161,9/30/2024,3488,13
3477,743,1,0,25,2/18/2024,3728,10
1451,584,26,0,25,12/29/2024,4329,3
4273,928,24,0,163,4/9/2024,4345,4
8859,186,27,0,170,4/15/2024,4679,8
9404,545,12,0,136,5/5/2024,4052,2
9460,299,4,0,130,4/3/2024,3304,6
7747,29,3,0,162,9/2/2024,2918,2
5531,995,19,0,179,5/15/2024,1725,10
9803,351,6,0,23,10/9/2024,2894,5
2699,886,19,0,75,6/10/2024,4864,6
8610,411,7,0,72,7/19/2024,4906,1
1801,604,28,0,71,2/24/2024,4270,2
8576,788,29,0,87,12/20/2024,1343,4
9786,277,26,0,130,1/20/2024,1693,2
9547,127,15,0,144,7/31/2024,4753,6
1072,311,14,0,49,8/19/2024,4262,6
7341,591,7,0,12,12/23/2024,3275,13
5559,443,26,0,167,6/2/2024,4793,9
7338,607,7,0,76,5/21/2024,3636,10
3950,843,29,0,116,3/13/2024,4320,1
3506,596,20,0,168,1/25/2024,1244,14
5455,786,25,0,20,7/16/2024,3553,4
5684,328,2,0,182,6/1/2024,4286,10
6146,678,19,0,59,6/28/2024,4644,10
5285,258,2,0,162,3/20/2024,2532,2
5963,387,2,0,54,3/2/2024,3148,14
4939,53,11,8,59,11/25/2024,2431,2
2663,363,8,0,84,8/30/2024,2660,13
4418,935,19,0,114,5/16/2024,3515,12
1050,485,5,0,21,2/11/2024,4133,7
8625,110,22,2,121,2/25/2024,3147,4
9546,149,5,0,48,12/12/2024,2281,14
9914,364,10,0,137,6/28/2024,2560,7
7432,751,16,0,26,2/19/2024,1429,11
1701,549,6,0,143,5/22/2024,2556,9
1961,578,9,0,131,2/2/2024,2400,3
9050,699,16,0,127,11/11/2024,4461,10
9896,212,9,0,157,5/31/2024,4183,13
2113,853,26,0,63,6/9/2024,1236,10
7005,715,15,0,154,5/3/2024,2534,9
1424,759,21,0,106,10/27/2024,2905,8
7339,506,27,0,67,4/25/2024,3865,2
9544,790,5,0,177,3/10/2024,3783,1
1961,467,7,0,135,6/12/2024,4503,9
2305,356,5,0,35,9/18/2024,3337,14
1474,234,3,0,182,10/24/2024,4538,9
8845,737,24,0,189,1/4/2024,3081,5
3564,957,22,0,191,6/17/2024,3881,1
8188,833,29,0,35,8/9/2024,1928,4
8041,432,26,0,191,11/9/2024,2104,1
2238,874,12,0,132,7/9/2024,2351,7
8964,528,9,0,144,3/8/2024,3381,4
5106,309,12,0,144,1/29/2024,2920,12
1119,742,22,0,167,11/25/2024,3899,6
7841,335,11,0,148,6/28/2024,2168,4
2783,724,29,0,75,9/7/2024,4185,3
9221,956,25,0,156,4/6/2024,2797,2
3507,241,8,0,78,7/1/2024,2211,4
8506,206,2,0,144,10/28/2024,3790,3
5270,929,10,0,27,3/1/2024,1099,4
2465,776,4,0,61,6/1/2024,2661,6
7430,521,26,0,104,3/1/2024,4739,1
3606,478,20,0,145,12/14/2024,4562,1
5031,469,24,0,91,1/7/2024,2396,8
4796,15,8,4,151,7/7/2024,3585,12
5752,734,3,0,62,7/19/2024,1442,9
9560,838,6,0,180,8/31/2024,2335,13
2587,669,5,0,110,7/4/2024,1187,13
5540,73,9,0,169,2/23/2024,2964,6
9316,451,19,0,72,5/24/2024,3025,10
7021,519,4,0,178,10/23/2024,1946,8
1005,36,16,11,99,6/17/2024,3574,5
1578,95,27,5,156,11/15/2024,3371,8
5636,932,20,0,61,10/6/2024,1021,11
3492,803,29,0,66,12/2/2024,2141,3
6022,879,1,0,50,6/14/2024,1289,5
8616,304,2,0,100,10/3/2024,1020,7
2404,214,28,0,123,6/8/2024,1491,3
1209,224,21,0,142,11/25/2024,1034,11
9756,26,27,12,182,3/11/2024,1096,13
3131,981,23,0,185,11/1/2024,2252,9
9299,745,21,0,153,9/11/2024,1539,2
6083,574,10,0,167,6/4/2024,1689,2
7936,561,10,0,36,2/28/2024,1825,8
3094,421,14,0,83,9/2/2024,4656,8
4755,21,10,11,34,6/12/2024,2426,5
6370,924,4,0,84,8/29/2024,4656,13
3977,581,25,0,168,5/5/2024,1546,5
2249,607,11,0,131,6/4/2024,3475,14
6554,940,8,0,139,7/14/2024,2663,6
7902,49,1,3,37,12/26/2024,3687,13
4333,538,7,0,142,10/15/2024,4403,2
7207,26,18,13,45,11/30/2024,3310,5
6198,69,28,17,16,7/13/2024,2891,7
2935,272,16,0,10,4/9/2024,4952,11
3317,308,2,0,189,6/7/2024,3926,10
8878,573,16,0,24,7/29/2024,3633,9
6372,974,4,0,185,8/12/2024,2699,5
2837,643,28,0,198,2/10/2024,2894,11
7697,582,1,0,139,3/27/2024,3798,11
7820,870,14,0,107,8/13/2024,3871,4
2203,498,22,0,156,9/5/2024,2155,3
6912,693,19,0,87,7/28/2024,4469,12
7838,684,4,0,142,1/5/2024,1454,14
9193,181,19,0,46,11/26/2024,2577,5
4553,988,22,0,90,7/1/2024,3398,8
4744,635,27,0,188,4/28/2024,4034,11
6717,883,14,0,159,12/4/2024,2789,4
7829,860,11,0,117,2/25/2024,2886,6
7719,311,1,0,119,10/30/2024,2008,4
1065,739,11,0,151,11/19/2024,2834,8
1265,971,23,0,42,11/17/2024,2869,9
1089,247,19,0,119,1/12/2024,1736,7
4634,820,25,0,163,1/16/2024,2694,8
3968,146,20,2,36,9/9/2024,3017,12
2801,443,5,0,79,5/15/2024,1544,2
4492,414,24,0,167,8/25/2024,2026,3
4854,539,21,0,51,9/27/2024,3598,10
1606,638,17,0,91,10/13/2024,3029,10
6969,998,21,0,155,8/27/2024,3792,9
6020,555,19,0,62,3/10/2024,3388,12
6744,724,3,0,174,11/9/2024,1731,10
8284,828,28,0,69,10/18/2024,3178,12
4525,989,17,0,63,5/14/2024,4416,13
1165,68,18,3,181,5/9/2024,1376,6
6316,703,19,0,191,11/8/2024,3229,11
2738,51,25,13,51,2/21/2024,2342,11
6362,669,4,0,35,3/23/2024,3936,3
2540,710,10,0,167,5/17/2024,3069,11
6557,388,8,0,197,1/31/2024,3831,14
8318,171,2,0,112,5/3/2024,3740,9
3680,461,11,0,145,9/19/2024,4267,4
7056,210,2,0,139,4/5/2024,4297,2
8544,443,9,0,43,5/25/2024,4783,4
8753,170,21,0,85,1/3/2024,1019,6
7683,711,29,0,169,12/27/2024,2126,6
4426,153,18,0,149,8/21/2024,3944,1
6770,740,17,0,169,10/19/2024,2199,10
8437,439,24,0,67,5/14/2024,3263,8
4932,681,6,0,28,10/22/2024,2283,2
8218,707,29,0,69,11/26/2024,3780,1
8703,83,26,9,121,4/1/2024,4608,11
1576,140,1,0,52,8/11/2024,4907,2
9758,367,24,0,96,10/11/2024,4210,14
8613,691,13,0,91,8/10/2024,1987,14
9773,304,7,0,138,3/30/2024,1444,3
2061,358,1,0,69,6/12/2024,3841,7
1178,161,8,0,153,8/13/2024,2980,10
4489,235,19,0,190,9/2/2024,4471,1
5244,799,19,0,65,9/8/2024,4593,9
8272,906,25,0,69,5/26/2024,3047,3
6526,469,27,0,33,12/12/2024,4910,14
3407,764,22,0,188,3/1/2024,3466,13
5305,684,25,0,47,12/2/2024,4300,9
5171,863,25,0,14,5/23/2024,4179,13
2099,700,9,0,130,10/30/2024,1876,12
5994,829,25,0,79,12/11/2024,3403,2
8019,420,2,0,155,4/16/2024,2378,14
5784,50,20,14,24,11/17/2024,1046,12
2482,40,18,10,105,4/25/2024,2461,3
7428,28,5,9,32,6/3/2024,3476,8
4370,272,17,0,114,6/2/2024,3087,8
2119,813,21,0,34,4/18/2024,3968,9
8885,553,2,0,75,2/9/2024,1793,3
4836,639,2,0,46,4/9/2024,2107,2
3074,906,8,0,156,1/18/2024,4107,14
4211,492,24,0,14,5/18/2024,4149,2
3338,499,7,0,68,1/9/2024,4232,4
2845,291,24,0,51,2/15/2024,4123,14
1859,830,11,0,30,1/6/2024,1183,6
9800,747,19,0,190,10/22/2024,4607,1
9031,862,25,0,25,7/15/2024,1742,3
3432,405,5,0,107,8/19/2024,2163,5
6425,639,3,0,123,5/2/2024,1893,2
8085,21,15,6,162,2/24/2024,3207,4
4426,472,27,0,149,4/14/2024,4271,4
9360,587,12,0,29,12/26/2024,2020,12
9508,701,13,0,118,5/29/2024,1585,3
5286,666,27,0,137,2/26/2024,3775,9
2806,252,22,0,72,7/23/2024,3057,3
3823,548,27,0,172,8/7/2024,1411,13
2775,994,25,0,58,11/13/2024,4377,8
5731,656,8,0,185,10/27/2024,3134,11
4062,298,20,0,181,4/23/2024,4450,4
5320,806,2,0,72,8/25/2024,3328,5
6883,587,17,0,105,6/10/2024,4447,11
3543,238,1,0,109,4/22/2024,2559,14
3557,732,19,0,143,9/6/2024,1306,10
5097,44,15,8,76,8/12/2024,1132,6
4461,822,16,0,24,2/14/2024,2333,7
3403,539,29,0,185,1/4/2024,2237,14
1795,816,4,0,180,4/6/2024,1392,13
5146,373,17,0,39,4/21/2024,2886,5
2135,49,26,8,198,11/7/2024,1130,8
6258,513,3,0,125,3/12/2024,1435,3
9976,831,16,0,161,1/15/2024,4264,11
8176,427,5,0,83,8/20/2024,1943,2
4665,436,22,0,78,5/14/2024,2968,13
3030,745,7,0,27,12/15/2024,3902,5
5891,57,4,4,31,3/22/2024,4174,14
7105,161,21,0,182,11/24/2024,2829,2
6924,472,7,0,130,9/28/2024,3523,10
2592,748,16,0,39,8/24/2024,2518,12
9169,406,16,0,186,6/22/2024,3937,12
6342,183,3,0,65,6/5/2024,4659,12
8302,936,11,0,193,2/9/2024,2177,5
9956,14,12,7,131,5/23/2024,3359,14
8636,179,7,0,183,8/9/2024,2779,3
1774,856,17,0,128,11/24/2024,4296,10
8941,10,17,16,52,5/7/2024,4030,5
4746,487,27,0,139,3/1/2024,1269,7
8120,691,1,0,37,8/10/2024,1542,12
6500,163,29,3,118,11/17/2024,4388,11
4595,28,18,13,67,12/5/2024,4832,4
3026,364,29,0,59,8/15/2024,3275,11
9484,269,15,0,89,5/21/2024,3556,9
5723,795,9,0,175,1/28/2024,4272,11
6518,934,15,0,65,3/23/2024,4008,13
7340,177,23,0,168,5/9/2024,2227,8
8715,135,24,2,132,2/10/2024,2091,13
9086,439,7,0,127,10/6/2024,3519,1
5520,320,2,0,56,5/8/2024,4001,12
7412,411,10,0,180,4/22/2024,3538,14
8842,25,29,18,52,3/2/2024,3779,2
9051,211,8,0,124,10/18/2024,3887,8
4895,897,27,0,186,10/16/2024,3337,4
9072,281,10,0,116,10/7/2024,4461,6
1716,974,1,0,189,6/2/2024,3229,6
7571,20,9,4,154,12/16/2024,1629,1
2538,931,11,0,167,7/7/2024,3278,12
7318,227,28,0,18,10/21/2024,2485,14
3588,242,10,0,69,6/1/2024,1519,8
4653,478,26,0,189,7/7/2024,3276,6
7368,209,25,0,73,4/29/2024,4250,4
1338,574,2,0,142,6/21/2024,1248,4
7262,201,25,0,95,3/8/2024,2755,9
7039,257,13,0,171,3/6/2024,4166,11
3437,926,11,0,53,8/22/2024,4855,6
9829,941,2,0,183,12/9/2024,2276,14
9141,910,14,0,169,12/19/2024,3395,8
9156,889,13,0,167,6/3/2024,1743,10
3395,229,1,0,79,5/15/2024,1035,10
5690,879,29,0,194,10/9/2024,2619,13
1049,936,10,0,66,12/21/2024,3254,6
3448,502,15,0,31,11/22/2024,2174,9
8529,700,7,0,125,6/27/2024,1350,9
7229,350,8,0,157,5/8/2024,2760,14
8394,74,10,1,115,11/4/2024,4289,3
9434,941,12,0,100,1/1/2024,4841,11
8763,621,5,0,144,11/28/2024,1075,2
2579,133,14,1,31,6/6/2024,2474,4
7892,192,6,0,56,11/22/2024,4155,8
8107,277,10,0,170,4/20/2024,1863,14
8208,134,9,0,128,2/5/2024,2647,5
7950,429,4,0,80,3/28/2024,3028,8
8763,858,14,0,110,12/24/2024,4638,3
3112,846,22,0,134,4/23/2024,2481,2
8300,747,22,0,145,5/21/2024,1667,7
4510,115,9,2,25,1/8/2024,3023,14
4549,337,11,0,98,7/1/2024,1779,7
6222,824,2,0,12,12/28/2024,3443,11
3285,239,29,0,22,12/25/2024,1674,7
4702,439,2,0,129,11/20/2024,3143,7
6742,307,16,0,12,4/18/2024,1404,1
6684,766,21,0,195,10/18/2024,4202,2
1963,795,3,0,22,11/13/2024,2362,10
3751,189,14,0,92,11/17/2024,2680,8
1979,456,27,0,84,4/13/2024,1642,14
7225,668,12,0,60,8/17/2024,2606,8
8256,760,27,0,78,9/28/2024,4479,3
5667,658,11,0,17,6/25/2024,1073,10
8111,106,16,6,17,10/1/2024,3527,7
3271,248,1,0,127,10/22/2024,2147,3
5403,72,6,0,84,1/19/2024,2130,9
1742,79,25,11,88,8/31/2024,1963,12
7528,21,4,10,48,12/15/2024,4772,11
2160,385,28,0,165,9/4/2024,3569,14
7900,848,10,0,126,7/26/2024,4357,6
3121,968,10,0,124,6/6/2024,2148,6
5312,291,22,0,44,9/29/2024,4151,6
1726,992,4,0,157,5/14/2024,2787,2
7316,756,4,0,187,12/15/2024,1743,6
7327,447,26,0,196,6/22/2024,2028,13
3101,957,21,0,80,3/7/2024,3990,6
9813,985,16,0,92,9/29/2024,1142,12
6583,184,3,0,81,4/30/2024,1613,3
2937,360,2,0,62,2/5/2024,3752,6
